"d3mIndex","mido","pmid","py","py2","py3","terriss","riveriss","mariss","terrAtt","rivAtt","marAtt","minpol","rbal","lnkmdist","trainingData"
27358,0,0,16,256,4096,0,0,0,0,0,0,-7,0.874626865671642,7.90248743716286,0
27359,0,0,16,256,4096,0,0,0,0,0,0,-7,0.874626865671642,7.90248743716286,0
27360,0,0,16,256,4096,0,0,0,0,0,0,-7,0.874626865671642,7.90248743716286,0
27361,0,0,16,256,4096,0,0,0,0,0,0,-7,0.874626865671642,7.90248743716286,0
27362,0,0,16,256,4096,0,0,0,0,0,0,-7,0.874626865671642,7.90248743716286,0
27363,0,0,16,256,4096,0,0,0,0,0,0,-7,0.874626865671642,7.90248743716286,0
27364,0,0,16,256,4096,0,0,0,0,0,0,-7,0.874626865671642,7.90248743716286,0
27365,0,0,16,256,4096,0,0,0,0,0,0,-7,0.874626865671642,7.90248743716286,0
27366,0,0,16,256,4096,0,0,0,0,0,0,-7,0.874626865671642,7.90248743716286,0
27367,0,0,16,256,4096,0,0,0,0,0,0,-7,0.874626865671642,7.90248743716286,0
27368,0,0,16,256,4096,0,0,0,0,0,0,-7,0.874626865671642,7.90248743716286,0
27369,0,0,16,256,4096,0,0,0,0,0,0,-7,0.874626865671642,7.90248743716286,0
27370,0,0,16,256,4096,0,0,0,0,0,0,-7,0.874626865671642,7.90248743716286,0
27371,0,0,16,256,4096,0,0,0,0,0,0,-7,0.874626865671642,7.90248743716286,0
27372,0,0,16,256,4096,0,0,0,0,0,0,-7,0.874626865671642,7.90248743716286,0
27373,0,0,16,256,4096,0,0,0,0,0,0,-7,0.874626865671642,7.90248743716286,0
27374,0,0,16,256,4096,0,0,0,0,0,0,-7,0.874626865671642,7.90248743716286,0
27375,0,0,16,256,4096,0,0,0,0,0,0,-7,0.874626865671642,7.90248743716286,0
27376,0,0,16,256,4096,0,0,0,0,0,0,-7,0.874626865671642,7.90248743716286,0
27377,0,0,14,196,2744,0,0,0,0,0,0,4,0.783422459893048,8.01301211036892,0
27378,0,0,14,196,2744,0,0,0,0,0,0,4,0.783422459893048,8.01301211036892,0
27379,0,0,14,196,2744,0,0,0,0,0,0,4,0.783422459893048,8.01301211036892,0
27380,0,0,14,196,2744,0,0,0,0,0,0,4,0.783422459893048,8.01301211036892,0
27381,0,0,14,196,2744,0,0,0,0,0,0,4,0.783422459893048,8.01301211036892,0
27382,0,0,14,196,2744,0,0,0,0,0,0,4,0.783422459893048,8.01301211036892,0
27383,0,0,14,196,2744,0,0,0,0,0,0,4,0.783422459893048,8.01301211036892,0
27384,0,0,14,196,2744,0,0,0,0,0,0,4,0.783422459893048,8.01301211036892,0
27385,0,0,14,196,2744,0,0,0,0,0,0,4,0.783422459893048,8.01301211036892,0
27386,0,0,14,196,2744,0,0,0,0,0,0,4,0.783422459893048,8.01301211036892,0
27387,0,0,14,196,2744,0,0,0,0,0,0,4,0.783422459893048,8.01301211036892,0
27388,0,0,14,196,2744,0,0,0,0,0,0,4,0.783422459893048,8.01301211036892,0
27389,0,0,14,196,2744,0,0,0,0,0,0,4,0.783422459893048,8.01301211036892,0
27390,0,0,14,196,2744,0,0,0,0,0,0,4,0.783422459893048,8.01301211036892,0
27391,0,0,14,196,2744,0,0,0,0,0,0,4,0.783422459893048,8.01301211036892,0
27392,0,0,14,196,2744,0,0,0,0,0,0,4,0.783422459893048,8.01301211036892,0
27393,0,0,14,196,2744,0,0,0,0,0,0,4,0.783422459893048,8.01301211036892,0
27394,0,0,14,196,2744,0,0,0,0,0,0,4,0.783422459893048,8.01301211036892,0
27395,0,0,14,196,2744,0,0,0,0,0,0,4,0.783422459893048,8.01301211036892,0
27396,0,0,16,256,4096,0,0,0,0,0,0,7,0.0437509332536957,7.90285719128058,0
27397,0,0,16,256,4096,0,0,0,0,0,0,7,0.0437509332536957,7.90285719128058,0
27398,0,0,16,256,4096,0,0,0,0,0,0,7,0.0437509332536957,7.90285719128058,0
27399,0,0,16,256,4096,0,0,0,0,0,0,7,0.0437509332536957,7.90285719128058,0
27400,0,0,16,256,4096,0,0,0,0,0,0,7,0.0437509332536957,7.90285719128058,0
27401,0,0,16,256,4096,0,0,0,0,0,0,7,0.0437509332536957,7.90285719128058,0
27402,0,0,16,256,4096,0,0,0,0,0,0,7,0.0437509332536957,7.90285719128058,0
27403,0,0,16,256,4096,0,0,0,0,0,0,7,0.0437509332536957,7.90285719128058,0
27404,0,0,16,256,4096,0,0,0,0,0,0,7,0.0437509332536957,7.90285719128058,0
27405,0,0,16,256,4096,0,0,0,0,0,0,7,0.0437509332536957,7.90285719128058,0
27406,0,0,16,256,4096,0,0,0,0,0,0,7,0.0437509332536957,7.90285719128058,0
27407,0,0,16,256,4096,0,0,0,0,0,0,7,0.0437509332536957,7.90285719128058,0
27408,0,0,16,256,4096,0,0,0,0,0,0,7,0.0437509332536957,7.90285719128058,0
27409,0,0,16,256,4096,0,0,0,0,0,0,7,0.0437509332536957,7.90285719128058,0
27410,0,0,16,256,4096,0,0,0,0,0,0,7,0.0437509332536957,7.90285719128058,0
27411,0,0,16,256,4096,0,0,0,0,0,0,7,0.0437509332536957,7.90285719128058,0
27412,0,0,16,256,4096,0,0,0,0,0,0,7,0.0437509332536957,7.90285719128058,0
27413,0,0,16,256,4096,0,0,0,0,0,0,7,0.0437509332536957,7.90285719128058,0
27414,0,0,16,256,4096,0,0,0,0,0,0,7,0.0437509332536957,7.90285719128058,0
27415,0,0,16,256,4096,0,0,0,0,0,0,7,0.0183010618363523,8.3020178097512,0
27416,0,0,16,256,4096,0,0,0,0,0,0,7,0.0183010618363523,8.3020178097512,0
27417,0,0,16,256,4096,0,0,0,0,0,0,7,0.0183010618363523,8.3020178097512,0
27418,0,0,16,256,4096,0,0,0,0,0,0,7,0.0183010618363523,8.3020178097512,0
27419,0,0,16,256,4096,0,0,0,0,0,0,7,0.0183010618363523,8.3020178097512,0
27420,0,0,16,256,4096,0,0,0,0,0,0,7,0.0183010618363523,8.3020178097512,0
27421,0,0,16,256,4096,0,0,0,0,0,0,7,0.0183010618363523,8.3020178097512,0
27422,0,0,16,256,4096,0,0,0,0,0,0,7,0.0183010618363523,8.3020178097512,0
27423,0,0,16,256,4096,0,0,0,0,0,0,7,0.0183010618363523,8.3020178097512,0
27424,0,0,16,256,4096,0,0,0,0,0,0,7,0.0183010618363523,8.3020178097512,0
27425,0,0,16,256,4096,0,0,0,0,0,0,7,0.0183010618363523,8.3020178097512,0
27426,0,0,16,256,4096,0,0,0,0,0,0,7,0.0183010618363523,8.3020178097512,0
27427,0,0,16,256,4096,0,0,0,0,0,0,7,0.0183010618363523,8.3020178097512,0
27428,0,0,16,256,4096,0,0,0,0,0,0,7,0.0183010618363523,8.3020178097512,0
27429,0,0,16,256,4096,0,0,0,0,0,0,7,0.0183010618363523,8.3020178097512,0
27430,0,0,16,256,4096,0,0,0,0,0,0,7,0.0183010618363523,8.3020178097512,0
27431,0,0,16,256,4096,0,0,0,0,0,0,7,0.0183010618363523,8.3020178097512,0
27432,0,0,16,256,4096,0,0,0,0,0,0,7,0.0183010618363523,8.3020178097512,0
27433,0,0,16,256,4096,0,0,0,0,0,0,7,0.0183010618363523,8.3020178097512,0
27434,0,0,16,256,4096,0,0,0,0,0,0,7,0.00226053211228595,8.58372971521648,0
27435,0,0,16,256,4096,0,0,0,0,0,0,7,0.00226053211228595,8.58372971521648,0
27436,0,0,16,256,4096,0,0,0,0,0,0,7,0.00226053211228595,8.58372971521648,0
27437,0,0,16,256,4096,0,0,0,0,0,0,7,0.00226053211228595,8.58372971521648,0
27438,0,0,16,256,4096,0,0,0,0,0,0,7,0.00226053211228595,8.58372971521648,0
27439,0,0,16,256,4096,0,0,0,0,0,0,7,0.00226053211228595,8.58372971521648,0
27440,0,0,16,256,4096,0,0,0,0,0,0,7,0.00226053211228595,8.58372971521648,0
27441,0,0,16,256,4096,0,0,0,0,0,0,7,0.00226053211228595,8.58372971521648,0
27442,0,0,16,256,4096,0,0,0,0,0,0,7,0.00226053211228595,8.58372971521648,0
27443,0,0,16,256,4096,0,0,0,0,0,0,7,0.00226053211228595,8.58372971521648,0
27444,0,0,16,256,4096,0,0,0,0,0,0,7,0.00226053211228595,8.58372971521648,0
27445,0,0,16,256,4096,0,0,0,0,0,0,7,0.00226053211228595,8.58372971521648,0
27446,0,0,16,256,4096,0,0,0,0,0,0,7,0.00226053211228595,8.58372971521648,0
27447,0,0,16,256,4096,0,0,0,0,0,0,7,0.00226053211228595,8.58372971521648,0
27448,0,0,16,256,4096,0,0,0,0,0,0,7,0.00226053211228595,8.58372971521648,0
27449,0,0,16,256,4096,0,0,0,0,0,0,7,0.00226053211228595,8.58372971521648,0
27450,0,0,16,256,4096,0,0,0,0,0,0,7,0.00226053211228595,8.58372971521648,0
27451,0,0,16,256,4096,0,0,0,0,0,0,7,0.00226053211228595,8.58372971521648,0
27452,0,0,16,256,4096,0,0,0,0,0,0,7,0.00226053211228595,8.58372971521648,0
27453,0,0,16,256,4096,0,0,0,0,0,0,7,0.070867093965413,8.42551640284433,0
27454,0,0,16,256,4096,0,0,0,0,0,0,7,0.070867093965413,8.42551640284433,0
27455,0,0,16,256,4096,0,0,0,0,0,0,7,0.070867093965413,8.42551640284433,0
27456,0,0,16,256,4096,0,0,0,0,0,0,7,0.070867093965413,8.42551640284433,0
27457,0,0,16,256,4096,0,0,0,0,0,0,7,0.070867093965413,8.42551640284433,0
27458,0,0,16,256,4096,0,0,0,0,0,0,7,0.070867093965413,8.42551640284433,0
27459,0,0,16,256,4096,0,0,0,0,0,0,7,0.070867093965413,8.42551640284433,0
27460,0,0,16,256,4096,0,0,0,0,0,0,7,0.070867093965413,8.42551640284433,0
27461,0,0,16,256,4096,0,0,0,0,0,0,7,0.070867093965413,8.42551640284433,0
27462,0,0,16,256,4096,0,0,0,0,0,0,7,0.070867093965413,8.42551640284433,0
27463,0,0,16,256,4096,0,0,0,0,0,0,7,0.070867093965413,8.42551640284433,0
27464,0,0,16,256,4096,0,0,0,0,0,0,7,0.070867093965413,8.42551640284433,0
27465,0,0,16,256,4096,0,0,0,0,0,0,7,0.070867093965413,8.42551640284433,0
27466,0,0,16,256,4096,0,0,0,0,0,0,7,0.070867093965413,8.42551640284433,0
27467,0,0,16,256,4096,0,0,0,0,0,0,7,0.070867093965413,8.42551640284433,0
27468,0,0,16,256,4096,0,0,0,0,0,0,7,0.070867093965413,8.42551640284433,0
27469,0,0,16,256,4096,0,0,0,0,0,0,7,0.070867093965413,8.42551640284433,0
27470,0,0,16,256,4096,0,0,0,0,0,0,7,0.070867093965413,8.42551640284433,0
27471,0,0,16,256,4096,0,0,0,0,0,0,7,0.070867093965413,8.42551640284433,0
27472,0,0,16,256,4096,0,0,0,0,0,0,-8,0.189093255888996,8.67060073804555,0
27473,0,0,16,256,4096,0,0,0,0,0,0,-8,0.189093255888996,8.67060073804555,0
27474,0,0,16,256,4096,0,0,0,0,0,0,-8,0.189093255888996,8.67060073804555,0
27475,0,0,16,256,4096,0,0,0,0,0,0,-8,0.189093255888996,8.67060073804555,0
27476,0,0,16,256,4096,0,0,0,0,0,0,-8,0.189093255888996,8.67060073804555,0
27477,0,0,16,256,4096,0,0,0,0,0,0,-8,0.189093255888996,8.67060073804555,0
27478,0,0,16,256,4096,0,0,0,0,0,0,-8,0.189093255888996,8.67060073804555,0
27479,0,0,16,256,4096,0,0,0,0,0,0,-8,0.189093255888996,8.67060073804555,0
27480,0,0,16,256,4096,0,0,0,0,0,0,-8,0.189093255888996,8.67060073804555,0
27481,0,0,16,256,4096,0,0,0,0,0,0,-8,0.189093255888996,8.67060073804555,0
27482,0,0,16,256,4096,0,0,0,0,0,0,-8,0.189093255888996,8.67060073804555,0
27483,0,0,16,256,4096,0,0,0,0,0,0,-8,0.189093255888996,8.67060073804555,0
27484,0,0,16,256,4096,0,0,0,0,0,0,-8,0.189093255888996,8.67060073804555,0
27485,0,0,16,256,4096,0,0,0,0,0,0,-8,0.189093255888996,8.67060073804555,0
27486,0,0,16,256,4096,0,0,0,0,0,0,-8,0.189093255888996,8.67060073804555,0
27487,0,0,16,256,4096,0,0,0,0,0,0,-8,0.189093255888996,8.67060073804555,0
27488,0,0,16,256,4096,0,0,0,0,0,0,-8,0.189093255888996,8.67060073804555,0
27489,0,0,16,256,4096,0,0,0,0,0,0,-8,0.189093255888996,8.67060073804555,0
27490,0,0,16,256,4096,0,0,0,0,0,0,-8,0.189093255888996,8.67060073804555,0
27491,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0223323170731707,8.76280248744611,0
27492,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0223323170731707,8.76280248744611,0
27493,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0223323170731707,8.76280248744611,0
27494,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0223323170731707,8.76280248744611,0
27495,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0223323170731707,8.76280248744611,0
27496,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0223323170731707,8.76280248744611,0
27497,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0223323170731707,8.76280248744611,0
27498,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0223323170731707,8.76280248744611,0
27499,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0223323170731707,8.76280248744611,0
27500,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0223323170731707,8.76280248744611,0
27501,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0223323170731707,8.76280248744611,0
27502,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0223323170731707,8.76280248744611,0
27503,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0223323170731707,8.76280248744611,0
27504,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0223323170731707,8.76280248744611,0
27505,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0223323170731707,8.76280248744611,0
27506,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0223323170731707,8.76280248744611,0
27507,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0223323170731707,8.76280248744611,0
27508,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0223323170731707,8.76280248744611,0
27509,0,0,16,256,4096,0,0,0,0,0,0,-1,0.0223323170731707,8.76280248744611,0
27510,0,0,16,256,4096,0,0,0,0,0,0,7,0.0103911763662801,8.81507308884446,0
27511,0,0,16,256,4096,0,0,0,0,0,0,7,0.0103911763662801,8.81507308884446,0
27512,0,0,16,256,4096,0,0,0,0,0,0,7,0.0103911763662801,8.81507308884446,0
27513,0,0,16,256,4096,0,0,0,0,0,0,7,0.0103911763662801,8.81507308884446,0
27514,0,0,16,256,4096,0,0,0,0,0,0,7,0.0103911763662801,8.81507308884446,0
27515,0,0,16,256,4096,0,0,0,0,0,0,7,0.0103911763662801,8.81507308884446,0
27516,0,0,16,256,4096,0,0,0,0,0,0,7,0.0103911763662801,8.81507308884446,0
27517,0,0,16,256,4096,0,0,0,0,0,0,7,0.0103911763662801,8.81507308884446,0
27518,0,0,16,256,4096,0,0,0,0,0,0,7,0.0103911763662801,8.81507308884446,0
27519,0,0,16,256,4096,0,0,0,0,0,0,7,0.0103911763662801,8.81507308884446,0
27520,0,0,16,256,4096,0,0,0,0,0,0,7,0.0103911763662801,8.81507308884446,0
27521,0,0,16,256,4096,0,0,0,0,0,0,7,0.0103911763662801,8.81507308884446,0
27522,0,0,16,256,4096,0,0,0,0,0,0,7,0.0103911763662801,8.81507308884446,0
27523,0,0,16,256,4096,0,0,0,0,0,0,7,0.0103911763662801,8.81507308884446,0
27524,0,0,16,256,4096,0,0,0,0,0,0,7,0.0103911763662801,8.81507308884446,0
27525,0,0,16,256,4096,0,0,0,0,0,0,7,0.0103911763662801,8.81507308884446,0
27526,0,0,16,256,4096,0,0,0,0,0,0,7,0.0103911763662801,8.81507308884446,0
27527,0,0,16,256,4096,0,0,0,0,0,0,7,0.0103911763662801,8.81507308884446,0
27528,0,0,16,256,4096,0,0,0,0,0,0,7,0.0103911763662801,8.81507308884446,0
27529,0,0,16,256,4096,0,0,0,0,0,0,7,0.110274745954084,8.82644104178258,0
27530,0,0,16,256,4096,0,0,0,0,0,0,7,0.110274745954084,8.82644104178258,0
27531,0,0,16,256,4096,0,0,0,0,0,0,7,0.110274745954084,8.82644104178258,0
27532,0,0,16,256,4096,0,0,0,0,0,0,7,0.110274745954084,8.82644104178258,0
27533,0,0,16,256,4096,0,0,0,0,0,0,7,0.110274745954084,8.82644104178258,0
27534,0,0,16,256,4096,0,0,0,0,0,0,7,0.110274745954084,8.82644104178258,0
27535,0,0,16,256,4096,0,0,0,0,0,0,7,0.110274745954084,8.82644104178258,0
27536,0,0,16,256,4096,0,0,0,0,0,0,7,0.110274745954084,8.82644104178258,0
27537,0,0,16,256,4096,0,0,0,0,0,0,7,0.110274745954084,8.82644104178258,0
27538,0,0,16,256,4096,0,0,0,0,0,0,7,0.110274745954084,8.82644104178258,0
27539,0,0,16,256,4096,0,0,0,0,0,0,7,0.110274745954084,8.82644104178258,0
27540,0,0,16,256,4096,0,0,0,0,0,0,7,0.110274745954084,8.82644104178258,0
27541,0,0,16,256,4096,0,0,0,0,0,0,7,0.110274745954084,8.82644104178258,0
27542,0,0,16,256,4096,0,0,0,0,0,0,7,0.110274745954084,8.82644104178258,0
27543,0,0,16,256,4096,0,0,0,0,0,0,7,0.110274745954084,8.82644104178258,0
27544,0,0,16,256,4096,0,0,0,0,0,0,7,0.110274745954084,8.82644104178258,0
27545,0,0,16,256,4096,0,0,0,0,0,0,7,0.110274745954084,8.82644104178258,0
27546,0,0,16,256,4096,0,0,0,0,0,0,7,0.110274745954084,8.82644104178258,0
27547,0,0,16,256,4096,0,0,0,0,0,0,7,0.110274745954084,8.82644104178258,0
27548,0,0,16,256,4096,0,0,1,0,0,0,-7,0.0174789715444729,6.48463523563525,0
27549,0,0,16,256,4096,0,0,1,0,0,0,-7,0.0174789715444729,6.48463523563525,0
27550,0,0,16,256,4096,0,0,1,0,0,0,-7,0.0174789715444729,6.48463523563525,0
27551,0,0,16,256,4096,0,0,1,0,0,0,-7,0.0174789715444729,6.48463523563525,0
27552,0,0,16,256,4096,0,0,1,0,0,0,-7,0.0174789715444729,6.48463523563525,0
27553,0,0,16,256,4096,0,0,1,0,0,0,-7,0.0174789715444729,6.48463523563525,0
27554,0,0,16,256,4096,0,0,1,0,0,0,-7,0.0174789715444729,6.48463523563525,0
27555,0,0,16,256,4096,0,0,1,0,0,0,-7,0.0174789715444729,6.48463523563525,0
27556,0,0,16,256,4096,0,0,1,0,0,0,-7,0.0174789715444729,6.48463523563525,0
27557,0,0,16,256,4096,0,0,1,0,0,0,-7,0.0174789715444729,6.48463523563525,0
27558,0,0,16,256,4096,0,0,1,0,0,0,-7,0.0174789715444729,6.48463523563525,0
27559,0,0,16,256,4096,0,0,1,0,0,0,-7,0.0174789715444729,6.48463523563525,0
27560,0,0,16,256,4096,0,0,1,0,0,0,-7,0.0174789715444729,6.48463523563525,0
27561,0,0,16,256,4096,0,0,1,0,0,0,-7,0.0174789715444729,6.48463523563525,0
27562,0,0,16,256,4096,0,0,1,0,0,0,-7,0.0174789715444729,6.48463523563525,0
27563,0,0,16,256,4096,0,0,1,0,0,0,-7,0.0174789715444729,6.48463523563525,0
27564,0,0,16,256,4096,0,0,1,0,0,0,-7,0.0174789715444729,6.48463523563525,0
27565,0,0,16,256,4096,0,0,1,0,0,0,-7,0.0174789715444729,6.48463523563525,0
27566,0,0,16,256,4096,0,0,1,0,0,0,-7,0.0174789715444729,6.48463523563525,0
27567,0,0,16,256,4096,0,0,0,0,0,0,-7,0.136374214568303,6.58892647753352,0
27568,0,0,16,256,4096,0,0,0,0,0,0,-7,0.136374214568303,6.58892647753352,0
27569,0,0,16,256,4096,0,0,0,0,0,0,-7,0.136374214568303,6.58892647753352,0
27570,0,0,16,256,4096,0,0,0,0,0,0,-7,0.136374214568303,6.58892647753352,0
27571,0,0,16,256,4096,0,0,0,0,0,0,-7,0.136374214568303,6.58892647753352,0
27572,0,0,16,256,4096,0,0,0,0,0,0,-7,0.136374214568303,6.58892647753352,0
27573,0,0,16,256,4096,0,0,0,0,0,0,-7,0.136374214568303,6.58892647753352,0
27574,0,0,16,256,4096,0,0,0,0,0,0,-7,0.136374214568303,6.58892647753352,0
27575,0,0,16,256,4096,0,0,0,0,0,0,-7,0.136374214568303,6.58892647753352,0
27576,0,0,16,256,4096,0,0,0,0,0,0,-7,0.136374214568303,6.58892647753352,0
27577,0,0,16,256,4096,0,0,0,0,0,0,-7,0.136374214568303,6.58892647753352,0
27578,0,0,16,256,4096,0,0,0,0,0,0,-7,0.136374214568303,6.58892647753352,0
27579,0,0,16,256,4096,0,0,0,0,0,0,-7,0.136374214568303,6.58892647753352,0
27580,0,0,16,256,4096,0,0,0,0,0,0,-7,0.136374214568303,6.58892647753352,0
27581,0,0,16,256,4096,0,0,0,0,0,0,-7,0.136374214568303,6.58892647753352,0
27582,0,0,16,256,4096,0,0,0,0,0,0,-7,0.136374214568303,6.58892647753352,0
27583,0,0,16,256,4096,0,0,0,0,0,0,-7,0.136374214568303,6.58892647753352,0
27584,0,0,16,256,4096,0,0,0,0,0,0,-7,0.136374214568303,6.58892647753352,0
27585,0,0,16,256,4096,0,0,0,0,0,0,-7,0.136374214568303,6.58892647753352,0
27586,0,0,16,256,4096,0,0,0,0,0,0,6,0.0822225340255367,6.79234442747081,0
27587,0,0,16,256,4096,0,0,0,0,0,0,6,0.0822225340255367,6.79234442747081,0
27588,0,0,16,256,4096,0,0,0,0,0,0,6,0.0822225340255367,6.79234442747081,0
27589,0,0,16,256,4096,0,0,0,0,0,0,6,0.0822225340255367,6.79234442747081,0
27590,0,0,16,256,4096,0,0,0,0,0,0,6,0.0822225340255367,6.79234442747081,0
27591,0,0,16,256,4096,0,0,0,0,0,0,6,0.0822225340255367,6.79234442747081,0
27592,0,0,16,256,4096,0,0,0,0,0,0,6,0.0822225340255367,6.79234442747081,0
27593,0,0,16,256,4096,0,0,0,0,0,0,6,0.0822225340255367,6.79234442747081,0
27594,0,0,16,256,4096,0,0,0,0,0,0,6,0.0822225340255367,6.79234442747081,0
27595,0,0,16,256,4096,0,0,0,0,0,0,6,0.0822225340255367,6.79234442747081,0
27596,0,0,16,256,4096,0,0,0,0,0,0,6,0.0822225340255367,6.79234442747081,0
27597,0,0,16,256,4096,0,0,0,0,0,0,6,0.0822225340255367,6.79234442747081,0
27598,0,0,16,256,4096,0,0,0,0,0,0,6,0.0822225340255367,6.79234442747081,0
27599,0,0,16,256,4096,0,0,0,0,0,0,6,0.0822225340255367,6.79234442747081,0
27600,0,0,16,256,4096,0,0,0,0,0,0,6,0.0822225340255367,6.79234442747081,0
27601,0,0,16,256,4096,0,0,0,0,0,0,6,0.0822225340255367,6.79234442747081,0
27602,0,0,16,256,4096,0,0,0,0,0,0,6,0.0822225340255367,6.79234442747081,0
27603,0,0,16,256,4096,0,0,0,0,0,0,6,0.0822225340255367,6.79234442747081,0
27604,0,0,16,256,4096,0,0,0,0,0,0,6,0.0822225340255367,6.79234442747081,0
27605,0,0,16,256,4096,0,0,0,0,0,0,7,0.391188251001335,6.5510803350434,0
27606,0,0,16,256,4096,0,0,0,0,0,0,7,0.391188251001335,6.5510803350434,0
27607,0,0,16,256,4096,0,0,0,0,0,0,7,0.391188251001335,6.5510803350434,0
27608,0,0,16,256,4096,0,0,0,0,0,0,7,0.391188251001335,6.5510803350434,0
27609,0,0,16,256,4096,0,0,0,0,0,0,7,0.391188251001335,6.5510803350434,0
27610,0,0,16,256,4096,0,0,0,0,0,0,7,0.391188251001335,6.5510803350434,0
27611,0,0,16,256,4096,0,0,0,0,0,0,7,0.391188251001335,6.5510803350434,0
27612,0,0,16,256,4096,0,0,0,0,0,0,7,0.391188251001335,6.5510803350434,0
27613,0,0,16,256,4096,0,0,0,0,0,0,7,0.391188251001335,6.5510803350434,0
27614,0,0,16,256,4096,0,0,0,0,0,0,7,0.391188251001335,6.5510803350434,0
27615,0,0,16,256,4096,0,0,0,0,0,0,7,0.391188251001335,6.5510803350434,0
27616,0,0,16,256,4096,0,0,0,0,0,0,7,0.391188251001335,6.5510803350434,0
27617,0,0,16,256,4096,0,0,0,0,0,0,7,0.391188251001335,6.5510803350434,0
27618,0,0,16,256,4096,0,0,0,0,0,0,7,0.391188251001335,6.5510803350434,0
27619,0,0,16,256,4096,0,0,0,0,0,0,7,0.391188251001335,6.5510803350434,0
27620,0,0,16,256,4096,0,0,0,0,0,0,7,0.391188251001335,6.5510803350434,0
27621,0,0,16,256,4096,0,0,0,0,0,0,7,0.391188251001335,6.5510803350434,0
27622,0,0,16,256,4096,0,0,0,0,0,0,7,0.391188251001335,6.5510803350434,0
27623,0,0,16,256,4096,0,0,0,0,0,0,7,0.391188251001335,6.5510803350434,0
27624,0,0,16,256,4096,0,0,0,0,0,0,7,0.202978870800139,7.67925142595306,0
27625,0,0,16,256,4096,0,0,0,0,0,0,7,0.202978870800139,7.67925142595306,0
27626,0,0,16,256,4096,0,0,0,0,0,0,7,0.202978870800139,7.67925142595306,0
27627,0,0,16,256,4096,0,0,0,0,0,0,7,0.202978870800139,7.67925142595306,0
27628,0,0,16,256,4096,0,0,0,0,0,0,7,0.202978870800139,7.67925142595306,0
27629,0,0,16,256,4096,0,0,0,0,0,0,7,0.202978870800139,7.67925142595306,0
27630,0,0,16,256,4096,0,0,0,0,0,0,7,0.202978870800139,7.67925142595306,0
27631,0,0,16,256,4096,0,0,0,0,0,0,7,0.202978870800139,7.67925142595306,0
27632,0,0,16,256,4096,0,0,0,0,0,0,7,0.202978870800139,7.67925142595306,0
27633,0,0,16,256,4096,0,0,0,0,0,0,7,0.202978870800139,7.67925142595306,0
27634,0,0,16,256,4096,0,0,0,0,0,0,7,0.202978870800139,7.67925142595306,0
27635,0,0,16,256,4096,0,0,0,0,0,0,7,0.202978870800139,7.67925142595306,0
27636,0,0,16,256,4096,0,0,0,0,0,0,7,0.202978870800139,7.67925142595306,0
27637,0,0,16,256,4096,0,0,0,0,0,0,7,0.202978870800139,7.67925142595306,0
27638,0,0,16,256,4096,0,0,0,0,0,0,7,0.202978870800139,7.67925142595306,0
27639,0,0,16,256,4096,0,0,0,0,0,0,7,0.202978870800139,7.67925142595306,0
27640,0,0,16,256,4096,0,0,0,0,0,0,7,0.202978870800139,7.67925142595306,0
27641,0,0,16,256,4096,0,0,0,0,0,0,7,0.202978870800139,7.67925142595306,0
27642,0,0,16,256,4096,0,0,0,0,0,0,7,0.202978870800139,7.67925142595306,0
27643,0,0,16,256,4096,0,0,0,0,0,0,7,0.295221843003413,7.66058546170326,0
27644,0,0,16,256,4096,0,0,0,0,0,0,7,0.295221843003413,7.66058546170326,0
27645,0,0,16,256,4096,0,0,0,0,0,0,7,0.295221843003413,7.66058546170326,0
27646,0,0,16,256,4096,0,0,0,0,0,0,7,0.295221843003413,7.66058546170326,0
27647,0,0,16,256,4096,0,0,0,0,0,0,7,0.295221843003413,7.66058546170326,0
27648,0,0,16,256,4096,0,0,0,0,0,0,7,0.295221843003413,7.66058546170326,0
27649,0,0,16,256,4096,0,0,0,0,0,0,7,0.295221843003413,7.66058546170326,0
27650,0,0,16,256,4096,0,0,0,0,0,0,7,0.295221843003413,7.66058546170326,0
27651,0,0,16,256,4096,0,0,0,0,0,0,7,0.295221843003413,7.66058546170326,0
27652,0,0,16,256,4096,0,0,0,0,0,0,7,0.295221843003413,7.66058546170326,0
27653,0,0,16,256,4096,0,0,0,0,0,0,7,0.295221843003413,7.66058546170326,0
27654,0,0,16,256,4096,0,0,0,0,0,0,7,0.295221843003413,7.66058546170326,0
