"d3mIndex","sftgcode","year","byregn2","group","sftgname","feanctig","sftptv2a","sftpcons","ethherf","relhrel","disp4cat","sftpdur2","floil","maccat","logim","logtpop","logmtn","anocracy","democracy","log_gdpc","miss_ind","glb_ind","cwar_ind","reg_ind","sample","sftptv2a1","sftptv2a2","sftptv2a3","sftptv2a4","sftptv2a5","sftptv2a6","byregn2_1","byregn2_2","byregn2_3","byregn2_4","byregn2_5","stratida","stratidb","stratidc"
302,"NIG",1964,1,1,"Nigeria",0,"Partial democracy with factionalism",1,0.194341421127319,0.298599988222122,0,0,0,0,0.172486364841461,10.5787000656128,1.2237753868103,0,1,5.34601163864136,0,"Y","","Y",3,0,0,0,1,0,0,1,0,0,0,0,NA,NA,196411
303,"NIG",1980,1,2,"Nigeria",0,"Transition",1,0.178482830524445,0.306575745344162,0,1,1,0,0.331456899642944,11.0090093612671,1.2237753868103,0,0,6.49381446838379,0,"Y","Y","",3,0,0,0,0,0,1,1,0,0,0,0,NA,NA,198012
304,"NIG",1992,1,2,"Nigeria",0,"Full autocracy",0,0.189298063516617,0.312540709972382,1,0,1,0,0.552506744861603,11.3623123168945,1.2237753868103,1,0,6.89064979553223,0,"Y","Y","",3,1,0,0,0,0,0,1,0,0,0,0,NA,NA,199212
305,"NIG",1996,1,2,"Nigeria",0,"Full autocracy",0,0.189298063516617,0.312540709972382,1,0,1,0,0.661992013454437,11.4809494018555,1.2237753868103,0,0,6.57805585861206,0,"Y","","Y",3,1,0,0,0,0,0,1,0,0,0,0,NA,NA,199612
306,"NIG",1999,1,1,"Nigeria",0,"Full autocracy",0,0.189298063516617,0.312540709972382,1,0,1,0,0.703701376914978,11.5675649642944,1.2237753868103,0,0,6.87200355529785,0,"Y","Y","",3,1,0,0,0,0,0,1,0,0,0,0,NA,NA,199911
307,"NIR",1963,1,2,"Niger",0,"Full autocracy",0,0.272263288497925,0.72816801071167,0,0,0,0,0.260212540626526,8.09070873260498,1.13140213489532,0,0,5.88284873962402,0,"Y","","Y",3,1,0,0,0,0,0,1,0,0,0,0,NA,NA,196312
308,"NIR",1970,1,1,"Niger",0,"Full autocracy",0,0.272263288497925,0.72816801071167,0,0,0,0,0.366562575101852,8.27333641052246,1.13140213489532,0,0,6.02518939971924,0,"Y","","Y",3,1,0,0,0,0,0,1,0,0,0,0,NA,NA,197011
309,"NIR",1973,1,1,"Niger",0,"Full autocracy",0,0.286148846149445,0.747879981994629,0,0,0,0,0.466851443052292,8.35702419281006,1.13140213489532,0,0,6.07956695556641,0,"Y","","Y",3,1,0,0,0,0,0,1,0,0,0,0,NA,NA,197311
310,"NIR",1990,1,2,"Niger",0,"Full autocracy",0,0.2862429022789,0.775885999202728,1,0,0,0,0.921723425388336,8.87863636016846,1.13140213489532,0,0,6.67005634307861,0,"Y","Y","",3,1,0,0,0,0,0,1,0,0,0,0,NA,NA,199012
311,"NIR",1996,1,1,"Niger",0,"Partial democracy with factionalism",1,0.360802233219147,0.83789598941803,1,1,0,0,1.19410836696625,9.07509326934814,1.13140213489532,0,1,6.68672180175781,0,"Y","","Y",3,0,0,0,1,0,0,1,0,0,0,0,NA,NA,199611
312,"NOR",1958,3,1,"Norway",0,"Full democracy",0,0.976288020610809,0.976216018199921,0,0,0,0,-1.53402280807495,8.14844608306885,3.41444253921509,0,1,7.52700281143188,0,"Y","","Y",3,0,1,0,0,0,0,0,0,1,0,0,NA,NA,195831
313,"NOR",1968,3,1,"Norway",0,"Full democracy",0,0.976288020610809,0.976216018199921,0,0,0,0,-1.9609626531601,8.23031044006348,3.41444253921509,0,1,7.96341466903687,0,"Y","","Y",3,0,1,0,0,0,0,0,0,1,0,0,NA,NA,196831
314,"NOR",1995,3,1,"Norway",0,"Full democracy",0,0.886734008789062,0.913310647010803,0,0,1,0,-2.07819080352783,8.36892509460449,3.41444253921509,0,1,9.93976402282715,0,"Y","","Y",3,0,1,0,0,0,0,0,0,1,0,0,NA,NA,199531
315,"NTH",1958,3,1,"Netherlands",1,"Full democracy",0,0.913843274116516,0.363628000020981,0,0,0,0,-1.58234143257141,9.29569244384766,0,0,1,7.47865009307861,0,"Y","","Y",3,0,1,0,0,0,0,0,0,1,0,0,NA,NA,195831
316,"NTH",1967,3,1,"Netherlands",1,"Full democracy",0,0.913843274116516,0.363628000020981,0,0,0,0,-2.03642892837524,9.41694831848145,0,0,1,7.91036319732666,0,"Y","","Y",3,0,1,0,0,0,0,0,0,1,0,0,NA,NA,196731
317,"NTH",1974,3,1,"Netherlands",1,"Full democracy",0,0.878553569316864,0.343323290348053,0,0,0,0,-1.97301208972931,9.49597072601318,0,0,1,8.45169448852539,0,"Y","Y","",3,0,1,0,0,0,0,0,0,1,0,0,NA,NA,197431
318,"NTH",1991,3,2,"Netherlands",1,"Full democracy",0,0.844091951847076,0.320083975791931,0,0,0,0,-1.99309837818146,9.60589027404785,0,0,1,9.67740440368652,0,"Y","Y","",3,0,1,0,0,0,0,0,0,1,0,0,NA,NA,199132
319,"OMA",1958,5,1,"Oman",0,"Full autocracy",0,0.781624019145966,0.66650652885437,0,0,1,0,0.705280780792236,6.24610662460327,1.33500111103058,0,0,6.19847869873047,0,"Y","Y","",3,1,0,0,0,0,0,0,0,0,0,1,NA,NA,195851
320,"OMA",1962,5,1,"Oman",0,"Full autocracy",0,0.781624019145966,0.66650652885437,0,0,1,0,0.530823469161987,6.33682584762573,1.33500111103058,0,0,6.28039598464966,0,"Y","Y","",3,1,0,0,0,0,0,0,0,0,0,1,NA,NA,196251
321,"OMA",1970,5,2,"Oman",0,"Full autocracy",1,0.781624019145966,0.66650652885437,0,0,1,0,0.359787493944168,6.5496506690979,1.33500111103058,0,0,6.12905025482178,0,"Y","Y","",3,1,0,0,0,0,0,0,0,0,0,1,NA,NA,197052
322,"OMA",1987,5,1,"Oman",0,"Full autocracy",0,0.771390020847321,0.529978811740875,0,0,0,0,-0.0421693995594978,7.3310604095459,1.33500111103058,0,0,9.12685012817383,0,"Y","Y","",3,1,0,0,0,0,0,0,0,0,0,1,NA,NA,198751
323,"PAK",1983,2,2,"Pakistan(1972-)",0,"Full autocracy",1,0.403572171926498,0.546059489250183,1,0,0,1,0.681559562683105,11.3311281204224,3.78418970108032,0,0,6.69293928146362,0,"Y","Y","",3,1,0,0,0,0,0,0,1,0,0,0,NA,NA,198322
324,"PAN",1968,4,1,"Panama",0,"Partial democracy with factionalism",1,0.531034886837006,0.791538715362549,1,0,0,0,-0.484664797782898,7.20117092132568,2.56494927406311,1,0,6.72773122787476,0,"Y","","Y",3,0,0,0,1,0,0,0,0,0,1,0,NA,NA,196841
325,"PAR",1963,4,1,"Paraguay",0,"Full autocracy",0,0.907849311828613,0.927753508090973,1,0,0,0,-0.351487010717392,7.54221343994141,0.741937339305878,0,0,6.14564371109009,0,"Y","","Y",3,1,0,0,0,0,0,0,0,0,1,0,NA,NA,196341
326,"PAR",1966,4,2,"Paraguay",0,"Full autocracy",0,0.907849311828613,0.927753508090973,1,0,0,0,-0.346050679683685,7.61579084396362,0.741937339305878,0,0,6.25477075576782,0,"Y","Y","",3,1,0,0,0,0,0,0,0,0,1,0,NA,NA,196642
327,"PAR",1970,4,1,"Paraguay",0,"Full autocracy",0,0.907849311828613,0.927753508090973,1,0,0,0,-0.434123188257217,7.71423101425171,0.741937339305878,0,0,6.47626447677612,0,"Y","","Y",3,1,0,0,0,0,0,0,0,0,1,0,NA,NA,197041
328,"PAR",1976,4,1,"Paraguay",0,"Full autocracy",0,0.905403733253479,0.916214942932129,1,0,0,0,-0.338317811489105,7.85825395584106,0.741937339305878,0,0,6.98771190643311,0,"Y","","",3,1,0,0,0,0,0,0,0,0,1,0,NA,NA,197641
329,"PAR",1982,4,1,"Paraguay",0,"Full autocracy",0,0.905248641967773,0.916225016117096,1,0,0,0,-0.205770313739777,8.04366302490234,0.741937339305878,0,0,7.78715801239014,0,"Y","Y","",3,1,0,0,0,0,0,0,0,0,1,0,NA,NA,198241
330,"PAR",1991,4,1,"Paraguay",0,"Partial democracy with factionalism",0,0.905248641967773,0.916225016117096,1,1,0,0,-0.0620033256709576,8.3172779083252,0.741937339305878,1,0,8.18987464904785,0,"Y","","Y",3,0,0,0,1,0,0,0,0,0,1,0,NA,NA,199141
331,"PER",1968,4,2,"Peru",0,"Partial democracy with factionalism",1,0.410856008529663,0.924179971218109,0,0,0,0,0.105553269386292,9.37560081481934,3.8836236000061,1,0,7.04772567749023,0,"Y","","Y",3,0,0,0,1,0,0,0,0,0,1,0,NA,NA,196842
332,"PER",1971,4,1,"Peru",0,"Full autocracy",0,0.410856008529663,0.924179971218109,0,1,0,0,0.0773655325174332,9.45946311950684,3.8836236000061,0,0,7.19777965545654,0,"Y","","Y",3,1,0,0,0,0,0,0,0,0,1,0,NA,NA,197141
333,"PER",1982,4,1,"Peru",0,"Partial democracy with factionalism",1,0.410728931427002,0.892040014266968,0,1,0,0,0.203787177801132,9.75984764099121,3.8836236000061,0,1,7.99342775344849,0,"Y","Y","",3,0,0,0,1,0,0,0,0,0,1,0,NA,NA,198241
334,"PHI",1958,2,2,"Philippines",1,"Partial democracy with factionalism",0,0.309080302715302,0.574260950088501,0,0,0,0,-0.151272490620613,10.0831804275513,3.10458660125732,1,0,6.00354146957397,0,"Y","Y","",3,0,0,0,1,0,0,0,1,0,0,0,NA,NA,195822
335,"PHI",1961,2,2,"Philippines",1,"Partial democracy with factionalism",0,0.309080302715302,0.574260950088501,0,0,0,0,-0.140947982668877,10.1747350692749,3.10458660125732,1,0,6.14605093002319,0,"Y","","Y",3,0,0,0,1,0,0,0,1,0,0,0,NA,NA,196122
336,"PHI",1969,2,2,"Philippines",1,"Partial democracy with factionalism",1,0.309080302715302,0.574260950088501,0,0,0,0,-0.334041118621826,10.4195098876953,3.10458660125732,1,0,6.41365575790405,0,"Y","","Y",3,0,0,0,1,0,0,0,1,0,0,0,NA,NA,196922
337,"PKS",1958,2,1,"Pakistan(1947-1971)",1,"Partial democracy with factionalism",1,0.363868951797485,0.563339471817017,1,1,0,0,0.428593337535858,11.329963684082,3.78418970108032,0,1,5.22912788391113,0,"Y","","Y",3,0,0,0,1,0,0,0,1,0,0,0,NA,NA,195821
338,"PKS",1961,2,2,"Pakistan(1947-1971)",1,"Full autocracy",0,0.363868951797485,0.563339471817017,1,1,0,0,0.470138311386108,11.3716268539429,3.78418970108032,0,0,5.30673170089722,0,"Y","","Y",3,1,0,0,0,0,0,0,1,0,0,0,NA,NA,196122
339,"PKS",1966,2,1,"Pakistan(1947-1971)",1,"Partial democracy with factionalism",0,0.363868951797485,0.563339471817017,1,1,0,0,0.29698446393013,11.5205163955688,3.78418970108032,1,0,5.41698884963989,0,"Y","Y","",3,0,0,0,1,0,0,0,1,0,0,0,NA,NA,196621
340,"PKS",1971,2,1,"Pakistan(1947-1971)",1,"Transition",1,0.363868951797485,0.563339471817017,1,1,0,0,0.319446295499802,11.62473487854,3.78418970108032,0,0,5.77237510681152,0,"Y","Y","",3,0,0,0,0,0,1,0,1,0,0,0,NA,NA,197121
341,"PNG",1989,2,1,"Papua New Guinea",1,"Full democracy",1,0.672715604305267,0.516136765480042,1,0,0,0,0.414231598377228,8.25009822845459,3.60004830360413,0,1,7.85031795501709,0,"Y","Y","",3,0,1,0,0,0,0,0,1,0,0,0,NA,NA,198921
342,"POL",1968,3,1,"Poland",0,"Full autocracy",0,0.976764678955078,0.773709535598755,0,0,0,0,-0.720010817050934,10.3647022247314,0.587786674499512,0,0,7.01121377944946,0,"Y","","Y",3,1,0,0,0,0,0,0,0,1,0,0,NA,NA,196831
343,"POL",1971,3,1,"Poland",0,"Full autocracy",0,0.976764678955078,0.773709535598755,0,0,0,0,-0.805483281612396,10.3867464065552,0.587786674499512,0,0,7.13169860839844,0,"Y","Y","",3,1,0,0,0,0,0,0,0,1,0,0,NA,NA,197131
344,"POL",1991,3,2,"Poland",0,"Partial democracy without factionalism",0,0.962275385856628,0.852868854999542,0,1,0,0,-0.960332691669464,10.5446043014526,0.587786674499512,1,0,8.71938133239746,0,"Y","Y","",3,0,0,0,0,1,0,0,0,1,0,0,NA,NA,199132
345,"POR",1989,3,1,"Portugal",1,"Full democracy",0,1,0.89806741476059,0,0,0,0,-1.31704998016357,9.20863914489746,1.91692280769348,0,1,8.95204067230225,0,"Y","Y","",3,0,1,0,0,0,0,0,0,1,0,0,NA,NA,198931
346,"POR",1995,3,2,"Portugal",1,"Full democracy",0,0.992031991481781,0.838437139987946,0,0,0,0,-1.5243057012558,9.19938087463379,1.91692280769348,0,1,9.39525508880615,0,"Y","","Y",3,0,1,0,0,0,0,0,0,1,0,0,NA,NA,199532
347,"PRK",1958,2,2,"Korea, North",0,"Full autocracy",0,1,0.347752004861832,0,0,0,0,-0.265216737985611,9.25779628753662,2.26456999778748,0,0,5.29831743240356,0,"Y","Y","",3,1,0,0,0,0,0,0,1,0,0,0,NA,NA,195822
348,"PRK",1969,2,1,"Korea, North",0,"Full autocracy",0,1,0.347752004861832,0,0,0,0,-0.462325274944305,9.49837207794189,2.26456999778748,0,0,5.64544677734375,0,"Y","","Y",3,1,0,0,0,0,0,0,1,0,0,0,NA,NA,196921
349,"PRK",1972,2,1,"Korea, North",0,"Full autocracy",0,1,0.417991995811462,0,0,0,0,-0.507064282894135,9.57477474212646,2.26456999778748,0,0,5.80513477325439,0,"Y","","Y",3,1,0,0,0,0,0,0,1,0,0,0,NA,NA,197221
350,"PRK",1983,2,2,"Korea, North",0,"Full autocracy",0,1,0.527281522750854,0,0,0,0,-0.340782582759857,9.76680850982666,2.26456999778748,0,0,6.59167385101318,0,"Y","Y","",3,1,0,0,0,0,0,0,1,0,0,0,NA,NA,198322
351,"QAT",1975,5,2,"Qatar",0,"Full autocracy",0,0.727979123592377,0.896740317344666,0,0,1,0,-0.122024178504944,4.99043273925781,0,0,0,9.64717483520508,0,"Y","Y","",3,1,0,0,0,0,0,0,0,0,0,1,NA,NA,197552
352,"QAT",1992,5,1,"Qatar",0,"Full autocracy",0,0.33239671587944,0.617857277393341,0,0,1,0,-0.432691931724548,6.14632940292358,0,0,0,9.65542793273926,0,"Y","Y","",3,1,0,0,0,0,0,0,0,0,0,1,NA,NA,199251
353,"ROK",1956,2,2,"Korea, South",1,"Partial autocracy",0,1,0.491376847028732,0,0,0,0,-0.232182338833809,9.9721736907959,2.29253482818604,1,0,5.69722747802734,0,"Y","Y","",3,0,0,1,0,0,0,0,1,0,0,0,NA,NA,195622
354,"ROK",1961,2,2,"Korea, South",1,"Partial autocracy",1,1,0.491376847028732,0,0,0,0,-0.348396509885788,10.096996307373,2.29253482818604,1,0,5.83586263656616,0,"Y","","Y",3,0,0,1,0,0,0,0,1,0,0,0,NA,NA,196122
355,"ROK",1967,2,1,"Korea, South",1,"Partial democracy with factionalism",0,1,0.491376847028732,0,1,0,0,-0.789636135101318,10.2587118148804,2.29253482818604,1,0,6.07479429244995,0,"Y","Y","",3,0,0,0,1,0,0,0,1,0,0,0,NA,NA,196721
356,"ROK",1972,2,1,"Korea, South",1,"Partial democracy with factionalism",1,1,0.347714394330978,0,0,0,0,-0.784559547901154,10.3710823059082,2.29253482818604,1,0,6.66944742202759,0,"Y","","Y",3,0,0,0,1,0,0,0,1,0,0,0,NA,NA,197221
357,"ROK",1983,2,2,"Korea, South",1,"Full autocracy",0,1,0.240733712911606,0,1,0,0,-0.788150191307068,10.5631294250488,2.29253482818604,1,0,8.01945114135742,0,"Y","Y","",3,1,0,0,0,0,0,0,1,0,0,0,NA,NA,198322
358,"ROK",1987,2,1,"Korea, South",1,"Full autocracy",0,1,0.240733712911606,0,0,0,0,-0.9707071185112,10.616584777832,2.29253482818604,1,0,8.49340438842773,0,"Y","","Y",3,1,0,0,0,0,0,0,1,0,0,0,NA,NA,198721
359,"ROK",2000,2,1,"Korea, South",1,"Partial democracy without factionalism",0,1,0.195502251386642,0,0,0,0,-1.49984908103943,10.7401285171509,2.29253482818604,0,1,9.51944255828857,0,"Y","","Y",3,0,0,0,0,1,0,0,1,0,0,0,NA,NA,200021
360,"RUM",1989,3,1,"Romania",0,"Full autocracy",1,0.761102318763733,0.627002358436584,1,0,0,0,0.0532724671065807,10.0422925949097,2.89037179946899,0,0,8.31448173522949,0,"Y","Y","",3,1,0,0,0,0,0,0,0,1,0,0,NA,NA,198931
361,"RUS",1994,3,1,"Russia",1,"Partial democracy with factionalism",1,0.659946799278259,0.424072265625,0,0,1,0,-0.66927969455719,11.910270690918,2.72129535675049,0,1,9.0446834564209,0,"Y","Y","",3,0,0,0,1,0,0,0,0,1,0,0,NA,NA,199431
362,"RVN",1958,2,2,"Vietnam, South",0,"Partial autocracy",1,0.742203593254089,0.460472166538239,0,0,0,0,0.339954018592834,9.41735458374023,2.99573230743408,1,0,5.17614984512329,0,"Y","Y","",3,0,0,1,0,0,0,0,1,0,0,0,NA,NA,195822
363,"RWA",1972,1,3,"Rwanda",0,"Partial autocracy",0,0.742200016975403,0.329897165298462,1,0,0,0,0.503605365753174,8.23642063140869,4.30945587158203,1,0,5.51644849777222,0,"Y","Y","",3,0,0,1,0,0,0,1,0,0,0,0,NA,NA,197213
364,"RWA",1980,1,2,"Rwanda",0,"Full autocracy",0,0.742200016975403,0.329897165298462,1,0,0,0,0.626097917556763,8.48652744293213,4.30945587158203,0,0,6.10038614273071,0,"Y","Y","",3,1,0,0,0,0,0,1,0,0,0,0,NA,NA,198012
365,"RWA",1984,1,1,"Rwanda",0,"Full autocracy",0,0.742200016975403,0.390893995761871,1,0,0,0,0.768976211547852,8.60263633728027,4.30945587158203,0,0,6.55616760253906,0,"Y","Y","",3,1,0,0,0,0,0,1,0,0,0,0,NA,NA,198411
366,"RWA",1990,1,2,"Rwanda",0,"Full autocracy",1,0.742200016975403,0.390893995761871,1,0,0,0,0.883863985538483,8.81031036376953,4.30945587158203,0,0,6.72234106063843,0,"Y","Y","",3,1,0,0,0,0,0,1,0,0,0,0,NA,NA,199012
367,"SAF",1961,1,1,"South Africa",0,"Partial autocracy",0,0.172524139285088,0.320421278476715,1,0,0,0,-0.138469681143761,9.73873043060303,2.16332292556763,1,0,6.94417381286621,0,"Y","Y","",3,0,0,1,0,0,0,1,0,0,0,0,NA,NA,196111
368,"SAF",1967,1,1,"South Africa",0,"Partial autocracy",0,0.172524139285088,0.320421278476715,1,0,0,0,-0.390177041292191,9.89505195617676,2.16332292556763,1,0,7.17317628860474,0,"Y","","Y",3,0,0,1,0,0,0,1,0,0,0,0,NA,NA,196711
369,"SAF",1972,1,3,"South Africa",0,"Partial autocracy",0,0.170521646738052,0.311408817768097,1,0,0,0,-0.333598673343658,10.028223991394,2.16332292556763,1,0,7.54462814331055,0,"Y","Y","",3,0,0,1,0,0,0,1,0,0,0,0,NA,NA,197213
370,"SAF",1984,1,1,"South Africa",0,"Partial autocracy",1,0.170524716377258,0.303437978029251,1,0,0,0,-0.0630391091108322,10.3302249908447,2.16332292556763,1,0,8.57415390014648,0,"Y","Y","",3,0,0,1,0,0,0,1,0,0,0,0,NA,NA,198411
371,"SAL",1970,4,1,"El Salvador",0,"Partial autocracy",0,0.872739970684052,0.945083975791931,1,0,0,0,0.10924968123436,8.11969661712646,2.42480278015137,1,0,6.95058488845825,0,"Y","","Y",3,0,0,1,0,0,0,0,0,0,1,0,NA,NA,197041
372,"SAL",1977,4,1,"El Salvador",0,"Partial autocracy",1,0.871972918510437,0.908955991268158,1,0,0,0,0.223143547773361,8.3236083984375,2.42480278015137,1,0,7.42842245101929,0,"Y","","Y",3,0,0,1,0,0,0,0,0,0,1,0,NA,NA,197741
373,"SAU",1957,5,1,"Saudi Arabia",0,"Full autocracy",0,0.967088162899017,0.745000004768372,1,0,1,0,0.684844315052032,8.18674278259277,2.52572870254517,0,0,6.94985628128052,0,"Y","","Y",3,1,0,0,0,0,0,0,0,0,0,1,NA,NA,195751
374,"SAU",1978,5,1,"Saudi Arabia",0,"Full autocracy",0,0.975977659225464,0.745000004768372,1,0,1,0,0.0740215480327606,8.9420690536499,2.52572870254517,0,0,8.60318756103516,0,"Y","Y","",3,1,0,0,0,0,0,0,0,0,0,1,NA,NA,197851
375,"SAU",1981,5,1,"Saudi Arabia",0,"Full autocracy",0,0.975977659225464,0.745000004768372,1,0,1,0,0,9.11074066162109,2.52572870254517,0,0,8.78874588012695,0,"Y","","",3,1,0,0,0,0,0,0,0,0,0,1,NA,NA,198151
376,"SAU",1987,5,1,"Saudi Arabia",0,"Full autocracy",0,0.975804030895233,0.745000004768372,1,0,1,0,-0.1281598508358,9.46591281890869,2.52572870254517,0,0,9.02557563781738,0,"Y","Y","",3,1,0,0,0,0,0,0,0,0,0,1,NA,NA,198751
377,"SEN",1962,1,1,"Senegal",0,"Partial autocracy",1,0.247061744332314,0.804952025413513,0,0,0,0,0.112447716295719,8.06683540344238,0,1,0,6.15245628356934,0,"Y","","Y",3,0,0,1,0,0,0,1,0,0,0,0,NA,NA,196211
378,"SEN",1967,1,1,"Senegal",0,"Full autocracy",0,0.247061744332314,0.804952025413513,0,1,0,0,0.00406964216381311,8.19588565826416,0,0,0,6.16896200180054,0,"Y","","Y",3,1,0,0,0,0,0,1,0,0,0,0,NA,NA,196711
379,"SEN",1983,1,1,"Senegal",0,"Partial autocracy",0,0.223595172166824,0.829087972640991,0,0,1,0,0.272591829299927,8.6475191116333,0,1,0,6.78933191299438,0,"Y","Y","",3,0,0,1,0,0,0,1,0,0,0,0,NA,NA,198311
380,"SEN",1992,1,1,"Senegal",0,"Partial autocracy",1,0.210796073079109,0.868600010871887,1,0,0,0,0.405465096235275,8.90177536010742,0,1,0,7.24809837341309,0,"Y","Y","",3,0,0,1,0,0,0,1,0,0,0,0,NA,NA,199211
381,"SIE",1967,1,1,"Sierra Leone",0,"Partial democracy with factionalism",1,0.252442359924316,0.421662509441376,0,0,0,0,0.652457356452942,7.79564666748047,0.993251800537109,0,1,5.88790798187256,0,"Y","","Y",3,0,0,0,1,0,0,1,0,0,0,0,NA,NA,196711
382,"SIE",1991,1,2,"Sierra Leone",0,"Full autocracy",1,0.252425372600555,0.409000009298325,1,0,0,0,1.23631000518799,8.29179668426514,0.993251800537109,0,0,6.97364616394043,0,"Y","Y","",3,1,0,0,0,0,0,1,0,0,0,0,NA,NA,199112
383,"SIN",1969,2,2,"Singapore",0,"Partial autocracy",0,0.606218457221985,0.366986066102982,0,NA,0,0,-1.37219548225403,7.58120965957642,0,1,0,6.86590147018433,1,"Y","","Y",3,0,0,1,0,0,0,0,1,0,0,0,NA,NA,196922
384,"SIN",1971,2,1,"Singapore",0,"Partial autocracy",0,0.606218457221985,0.366986066102982,0,0,0,0,-1.56762337684631,7.61923360824585,0,1,0,7.18723392486572,0,"Y","Y","",3,0,0,1,0,0,0,0,1,0,0,0,NA,NA,197121
385,"SIN",1974,2,1,"Singapore",0,"Partial autocracy",0,0.606218457221985,0.366986066102982,0,0,0,0,-1.48816192150116,7.67461729049683,0,1,0,7.64117527008057,0,"Y","","Y",3,0,0,1,0,0,0,0,1,0,0,0,NA,NA,197421
386,"SIN",1983,2,3,"Singapore",0,"Partial autocracy",0,0.61929726600647,0.36321759223938,0,0,0,0,-1.77802932262421,7.80913543701172,0,1,0,8.86247825622559,0,"Y","Y","",3,0,0,1,0,0,0,0,1,0,0,0,NA,NA,198323
387,"SIN",1988,2,1,"Singapore",0,"Partial autocracy",0,0.61929726600647,0.36321759223938,0,0,0,0,-1.7991396188736,7.92551898956299,0,1,0,9.20090675354004,0,"Y","Y","",3,0,0,1,0,0,0,0,1,0,0,0,NA,NA,198821
388,"SLO",1995,3,2,"Slovakia",0,"Partial democracy with factionalism",0,0.715799987316132,0.498513579368591,1,0,0,0,-1.32677471637726,8.58054351806641,2.13908839225769,0,1,9.04479598999023,0,"Y","","Y",3,0,0,0,1,0,0,0,0,1,0,0,NA,NA,199532
389,"SOL",1983,2,3,"Solomon Islands",0,"Partial democracy without factionalism",0,NA,NA,0,0,0,0,-0.316880464553833,5.46806001663208,NA,0,1,7.21670961380005,3,"Y","Y","",3,0,0,0,0,1,0,0,1,0,0,0,NA,NA,198323
390,"SOL",1988,2,1,"Solomon Islands",0,"Partial democracy without factionalism",0,NA,NA,0,0,0,0,-0.295556128025055,5.63835477828979,NA,0,1,7.40245151519775,3,"Y","Y","",3,0,0,0,0,1,0,0,1,0,0,0,NA,NA,198821
391,"SOL",2000,2,1,"Solomon Islands",0,"Partial democracy with factionalism",1,NA,NA,0,0,0,0,-0.265703171491623,6.01859331130981,NA,0,1,7.75876045227051,3,"Y","","Y",3,0,0,0,1,0,0,0,1,0,0,0,NA,NA,200021
392,"SOM",1964,1,1,"Somalia",0,"Partial democracy without factionalism",0,0.680000007152557,1,0,0,0,0,0.68098372220993,7.99091529846191,2.6100697517395,0,1,5.86363124847412,0,"Y","","Y",3,0,0,0,0,1,0,1,0,0,0,0,NA,NA,196411
393,"SOM",1969,1,1,"Somalia",0,"Partial democracy without factionalism",1,0.680000007152557,1,0,0,0,0,0.769281506538391,8.11611843109131,2.6100697517395,0,1,5.79301357269287,0,"Y","","Y",3,0,0,0,0,1,0,1,0,0,0,0,NA,NA,196911
394,"SOM",1988,1,2,"Somalia",0,"Full autocracy",1,0.680055201053619,1,1,0,0,0,0.929439187049866,8.80941486358643,2.6100697517395,0,0,6.80461454391479,0,"Y","Y","",3,1,0,0,0,0,0,1,0,0,0,0,NA,NA,198812
395,"SPN",1991,3,2,"Spain",1,"Full democracy",0,0.567526161670685,0.935994029045105,0,0,0,0,-1.85589730739594,10.5752325057983,3.11794996261597,0,1,9.35981369018555,0,"Y","Y","",3,0,1,0,0,0,0,0,0,1,0,0,NA,NA,199132
396,"SRI",1961,2,2,"Sri Lanka",0,"Partial democracy without factionalism",0,0.565543234348297,0.48058944940567,1,0,0,0,-0.447837322950363,9.15313529968262,2.11625552177429,0,1,5.75861787796021,0,"Y","","Y",3,0,0,0,0,1,0,0,1,0,0,0,NA,NA,196122
397,"SRI",1966,2,1,"Sri Lanka",0,"Partial democracy without factionalism",0,0.565543234348297,0.48058944940567,1,0,0,0,-0.683844804763794,9.28191661834717,2.11625552177429,0,1,5.82331228256226,0,"Y","Y","",3,0,0,0,0,1,0,0,1,0,0,0,NA,NA,196621
398,"SRI",1969,2,2,"Sri Lanka",0,"Partial democracy without factionalism",0,0.565543234348297,0.48058944940567,1,0,0,0,-0.66120833158493,9.35244750976562,2.11625552177429,0,1,5.91206932067871,0,"Y","","Y",3,0,0,0,0,1,0,0,1,0,0,0,NA,NA,196922
399,"SRI",1983,2,3,"Sri Lanka",0,"Partial democracy with factionalism",1,0.568065464496613,0.488102108240128,1,0,0,0,-0.70085734128952,9.59906578063965,2.11625552177429,0,1,7.02365207672119,0,"Y","Y","",3,0,0,0,1,0,0,0,1,0,0,0,NA,NA,198323
400,"SUD",1983,1,1,"Sudan",0,"Full autocracy",1,0.360936790704727,0.61872798204422,0,0,0,1,0.398786425590515,9.90388774871826,2.01490306854248,0,0,6.56667232513428,0,"Y","Y","",3,1,0,0,0,0,0,1,0,0,0,0,NA,NA,198311
401,"SWA",1973,1,1,"Swaziland",0,"Partial democracy with factionalism",1,0.837705075740814,0.269297987222672,0,0,0,0,0.533232808113098,6.12249279022217,2.78501129150391,1,0,6.79794025421143,0,"Y","","Y",3,0,0,0,1,0,0,1,0,0,0,0,NA,NA,197311
402,"SWA",1991,1,2,"Swaziland",0,"Full autocracy",0,0.846607506275177,0.273272007703781,0,0,0,0,0.241018906235695,6.71052312850952,2.78501129150391,0,0,7.87891292572021,0,"Y","Y","",3,1,0,0,0,0,0,1,0,0,0,0,NA,NA,199112
